"trade_time","date","action","code","name","qty","price","amount","ref_buy_price","pnl_100","return_pct","reason"
"2026-03-24 00:07:06","2026-03-24","卖出","600452","涪陵电力","100","12.06","1206","14.61","-255","-17.45","弱势调出（当前收益靠后）"
"2026-03-24 00:07:06","2026-03-24","卖出","002631","德尔未来","100","6.26","626","7.32","-106","-14.48","弱势调出（当前收益靠后）"
"2026-03-24 00:07:06","2026-03-24","卖出","000021","深科技","100","28.46","2846","33.1","-464","-14.02","弱势调出（当前收益靠后）"
"2026-03-24 00:07:06","2026-03-24","买入","000973","佛塑科技","100","16.4","1640","","","","调仓补入（高分候选）"
"2026-03-24 00:07:06","2026-03-24","买入","002756","永兴材料","100","64","6400","","","","调仓补入（高分候选）"
"2026-03-24 00:07:06","2026-03-24","买入","600468","百利电气","100","9.06","906","","","","调仓补入（高分候选）"
