"trade_time","date","action","code","name","qty","price","amount","ref_buy_price","pnl_100","return_pct","reason"
"2026-03-10 23:29:56","2026-03-10","卖出","600028","中国石化","100","6.56","656","7.11","-55","-7.74","弱势调出（当前收益靠后）"
"2026-03-10 23:29:56","2026-03-10","卖出","000096","广聚能源","100","11.22","1122","12.06","-84","-6.97","弱势调出（当前收益靠后）"
"2026-03-10 23:29:56","2026-03-10","卖出","600968","海油发展","100","4.78","478","5.04","-26","-5.16","弱势调出（当前收益靠后）"
"2026-03-10 23:29:56","2026-03-10","买入","603331","百达精工","100","17.28","1728","","","","调仓补入（高分候选）"
"2026-03-10 23:29:56","2026-03-10","买入","601868","中国能建","100","3.14","314","","","","调仓补入（高分候选）"
"2026-03-10 23:29:56","2026-03-10","买入","603381","永臻股份","100","27.45","2745","","","","调仓补入（高分候选）"
